Name	tpm	expression_level	log_tpm	locus_tag
PA4509	16.8050193595	low	4.070820299529026	PA4509
PA4510	70.78960240366666	medium_high	6.145465567310655	PA4510
PA4511	75.5130761149	medium_high	6.238654583201554	PA4511
lpxO1	214.51047567930001	high	7.7449042936372665	PA4512
PA4513	21.148055925633333	low	4.402453141903609	PA4513
PA4514	69.25202190166668	medium_high	6.113784287997559	PA4514
PA4515	40.53669931853333	medium_low	5.341156717716717	PA4515
PA4516	54.9413756807	medium_low	5.779821129488903	PA4516
PA4517	38.97407650143334	medium_low	5.2844429332668135	PA4517
PA4518	144.471192543	medium_high	7.1746380387731055	PA4518
speC	59.586667271500005	medium_low	5.896917653543178	PA4519
PA4520	87.07475648036666	medium_high	6.44418262795852	PA4520
PA4521	91.32989058536667	medium_high	6.513015199804718	PA4521
ampD	81.12470288743333	medium_high	6.342069384256624	PA4522
PA4523	603.3869617350333	high	9.236939712173431	PA4523
nadC	186.9643943147333	high	7.54661973776704	PA4524
pilA	8393.179056806033	high	13.035001643693034	PA4525
pilB	197.46705783849998	high	7.625468187585993	PA4526
pilD	72.31446853246666	medium_high	6.176212422447123	PA4528
coaE	190.8118888329	high	7.57600725328752	PA4529
PA4530	55.08307602596667	medium_low	5.783537221598719	PA4530
PA4531	42.52178092473333	medium_low	5.410130116908662	PA4531
PA4532	26.454496625500003	low	4.725441061383171	PA4532
PA4533	41.478265281400006	medium_low	5.374283653400734	PA4533
PA4534	104.58897049586666	medium_high	6.70858690895132	PA4534
PA4535	188.55871145253332	high	7.558869994611463	PA4535
PA4536	162.3371653076	high	7.342849516628263	PA4536
PA4537	111.17147708856668	medium_high	6.796642877644871	PA4537
ndh	283.7296415686333	high	8.148373068304531	PA4538
PA4539	156.67189875076667	high	7.291602625689023	PA4539
PA4540	7.0507845521000005	not_expressed		PA4540
PA4541	28.356822470133334	low	4.8256239750172085	PA4541
clpB	739.6661220471666	high	9.530730389213383	PA4542
PA4543	107.79826024876667	medium_high	6.752190084463191	PA4543
rluD	165.1984618575	high	7.368056443839059	PA4544
comL	282.5141888357	high	8.142179516236535	PA4545
pilS	82.01471000353332	medium_high	6.357810786884691	PA4546
pilR	68.221889754	medium_high	6.092162813206666	PA4547
PA4548	70.74774425506666	medium_high	6.144612244190049	PA4548
fimT	14.299677975466667	low	3.8379107531897416	PA4549
fimU	112.91359974953332	medium_high	6.8190754501069835	PA4550
pilV	58.94112966346666	medium_low	5.88120280625296	PA4551
pilW	59.55357963416666	medium_low	5.896116322796221	PA4552
pilX	110.82515325246668	medium_high	6.792141547282827	PA4553
pilY1	127.1276373832	medium_high	6.990133894242513	PA4554
pilY2	85.45261771506667	medium_high	6.41705278230311	PA4555
pilE	94.78123881826667	medium_high	6.566529612423501	PA4556
lytB	75.38684310456667	medium_high	6.236240853871182	PA4557
PA4558	165.19612472460003	high	7.368036033274348	PA4558
lspA	81.53537456436668	medium_high	6.349354211116249	PA4559
ileS	135.4800841511	medium_high	7.0819369778246655	PA4560
ribF	150.4859004669	high	7.233484512112684	PA4561
PA4562	33.87758834796667	medium_low	5.082259271733802	PA4562
rpsT	2124.2650899620667	high	11.052748097936835	PA4563
PA4564	71.14397965416667	medium_high	6.152669773064827	PA4564
proB	158.1036157891	high	7.30472655191347	PA4565
obg	174.3806940181	high	7.446096515519745	PA4566
rpmA	3583.6926738434327	high	11.807231206395546	PA4567
rplU	3087.2730456339	high	11.592117368574561	PA4568
ispB	179.2915398021	high	7.486163603393618	PA4569
PA4570	43.99676402896667	medium_low	5.4593255120226765	PA4570
PA4571	82.3187763968	medium_high	6.363149632763214	PA4571
fklB	103.12579643783333	medium_high	6.688261451072336	PA4572
PA4573	24.32609305853333	low	4.604432726808278	PA4573
PA4574	46.446294310966664	medium_low	5.537491591550046	PA4574
PA4575	246.90650527233333	high	7.947821037598062	PA4575
PA4576	150.08417467343332	high	7.229628052650669	PA4576
PA4577	793.2334863537	high	9.631601772001963	PA4577
PA4578	1290.4196417183	high	10.33362458796599	PA4578
PA4579	34.807175416966665	medium_low	5.121312839794324	PA4579
PA4580	75.47334075599998	medium_high	6.237895230039269	PA4580
rtcR	38.46562514186667	medium_low	5.2654978500471925	PA4581
PA4582	22.576462807633334	low	4.496747562856942	PA4582
PA4583	16.834379861333336	low	4.073338671564793	PA4583
PA4584	40.172388858	medium_low	5.328132348929885	PA4584
rtcA	30.72885282433333	low	4.941522003844343	PA4585
PA4586	11.698413156966666	low	3.548240942145861	PA4586
ccpR	224.74095483896667	high	7.81211924245966	PA4587
gdhA	31.314022741433334	medium_low	4.968736950419934	PA4588
PA4589	10.085736566266666	low	3.3342445434090533	PA4589
pra	33.957065383266674	medium_low	5.08563987945716	PA4590
PA4591	22.585653279266666	low	4.497334738533403	PA4591
PA4592	16.538267693966667	low	4.0477362217660655	PA4592
PA4593	17.641993975000002	low	4.140941724675629	PA4593
PA4594	61.62177994683333	medium_low	5.945368450153006	PA4594
PA4595	226.85385498256665	high	7.825619365738351	PA4595
PA4596	33.68379570856667	medium_low	5.073982814686439	PA4596
oprJ	18.407510750966665	low	4.202222639008862	PA4597
mexD	27.961096112666667	low	4.80534901230001	PA4598
mexC	12.918958776466667	low	3.6914178933587394	PA4599
nfxB	65.92708993453333	medium_low	6.042799496136781	PA4600
morA	129.03459522030002	medium_high	7.0116141055122645	PA4601
glyA3	164.70258927876668	high	7.3637194255328176	PA4602
PA4603	62.838689522200006	medium_low	5.973581188957772	PA4603
PA4604	65.0099319762	medium_low	6.022588239462343	PA4604
PA4605	208.93992017693336	high	7.706944350629252	PA4605
PA4606	369.2191371282	high	8.528333521535313	PA4606
PA4607	1211.0551838883	high	10.24204889016344	PA4607
PA4608	321.1920334846333	high	8.327292299956401	PA4608
radA	75.1402828685	medium_high	6.231514641958529	PA4609
PA4610	2231.100035855967	high	11.123539485827198	PA4610
PA4611	1407.3100808595	high	10.458724525696235	PA4611
PA4612	48.60354811530001	medium_low	5.6029897309715535	PA4612
katB	28.5399777582	low	4.834912305379137	PA4613
mscL	611.5770443601667	high	9.256390445706137	PA4614
PA4615	334.9979577602	high	8.388008490305694	PA4615
PA4616	48.857901485566664	medium_low	5.610519994076173	PA4616
PA4617	72.6688796918	medium_high	6.183265759905814	PA4617
PA4618	118.16868559570001	medium_high	6.8847039653817355	PA4618
PA4619	75.4089708816	medium_high	6.236664256001217	PA4619
PA4620	54.23756286853333	medium_low	5.761220448205364	PA4620
PA4621	74.6382740799	medium_high	6.221843720879313	PA4621
PA4622	11.7938733082	low	3.5599656965667057	PA4622
PA4623	78.69874101193334	medium_high	6.298268651199937	PA4623
PA4624	33.095849099300004	medium_low	5.048578379612334	PA4624
PA4625	22.82031984716667	low	4.512247107315334	PA4625
hprA	18.239983989566667	low	4.189032558042269	PA4626
PA4627	53.026566284599994	medium_low	5.728643425214657	PA4627
lysP	48.05428594426667	medium_low	5.586593205070305	PA4628
PA4629	20.228233796833333	low	4.3382984531528965	PA4629
PA4630	38.91314255026667	medium_low	5.282185589169152	PA4630
PA4631	81.24726475659999	medium_high	6.344247339441817	PA4631
PA4632	136.17529962953336	medium_high	7.089321231350484	PA4632
PA4633	381.3191106889667	high	8.574855026648612	PA4633
PA4634	231.36519945733335	high	7.854028069146579	PA4634
PA4635	27.068222055133333	low	4.758528223796691	PA4635
PA4635a	46.33084781976667	medium_low	5.533901177737319	PA4635a
PA4636a	33.2612981694	medium_low	5.055772572171797	PA4636a
PA4636	71.39840035120001	medium_high	6.157819846575303	PA4636
PA4637	365.9469896525334	high	8.51549086750714	PA4637
PA4637a	123.27930852586667	medium_high	6.945786864680515	PA4637a
PA4639	272.08030770216664	high	8.087888732512575	PA4639
mqoB	70.78185357423332	medium_high	6.145307637200661	PA4640
PA4642	185.70791749833333	high	7.536891514429229	PA4642
PA4643	133.3188565694	medium_high	7.0587370388827	PA4643
PA4644	38.866879130099996	medium_low	5.2804693640183205	PA4644
PA4645	104.84422460576667	medium_high	6.712103581852004	PA4645
upp	56.43286508666667	medium_low	5.81846369170331	PA4646
uraA	85.2318291994	medium_high	6.413320389808562	PA4647
PA4648	16.322649261566667	low	4.028803329055519	PA4648
PA4649	11.166511185833334	low	3.481106602006273	PA4649
PA4650	10.012436667733335	low	3.323721211984667	PA4650
PA4651	15.313860973366667	low	3.9367661598858725	PA4651
PA4652	10.357952042666668	low	3.372666878804044	PA4652
PA4653	29.9181588009	low	4.902949487674919	PA4653
PA4654	11.0616564902	low	3.4674955411516715	PA4654
hemH	56.92859211606666	medium_low	5.83108151619934	PA4655
PA4656	48.00673456536666	medium_low	5.585164901607238	PA4656
PA4657	253.03588987470002	high	7.983198216876301	PA4657
PA4658	95.76531097446667	medium_high	6.581431258698202	PA4658
PA4659	36.556700662766666	medium_low	5.192063964182233	PA4659
phr	48.8633127391	medium_low	5.6106797708187655	PA4660
pagL	1595.3288608765668	high	10.639638136270596	PA4661
murI	129.0803629058	medium_high	7.01212572881434	PA4662
moeB	66.32922981846667	medium_low	6.051572869013379	PA4663
hemK	84.0538317891	medium_high	6.393241684451419	PA4664
prfA	125.61301146196666	medium_high	6.972842101451764	PA4665
hemA	145.66547881276668	medium_high	7.186515204125541	PA4666
PA4667	154.34809715913335	high	7.270043886942186	PA4667
PA4668	131.5944574836	medium_high	7.039954916467075	PA4668
ipk	403.4388289386	high	8.656206132479529	PA4669
prs	566.3820721801	high	9.145631789965753	PA4670
PA4671	1297.7984410806666	high	10.341850622827256	PA4671
PA4672	107.19588667890001	medium_high	6.744105737531175	PA4672
PA4673	94.08906355893333	medium_high	6.555955135947113	PA4673
PA4674	150.26985686596666	high	7.231411833018811	PA4674
PA4675	25.034543116400002	low	4.645848221181063	PA4675
PA4676	200.40611558123337	high	7.64678272417659	PA4676
PA4677	172.01696058956668	high	7.426407009074884	PA4677
rimI	65.11053950686666	medium_low	6.0248191876419535	PA4678
PA4679	48.4043617568	medium_low	5.597065150680144	PA4679
PA4680	18.9516337852	low	4.244250320708763	PA4680
PA4681	19.821133856333333	low	4.308967588295746	PA4681
PA4682	22.377667720700003	low	4.483987776281296	PA4682
PA4683	129.64215594186666	medium_high	7.018391107681166	PA4683
PA4684	43.166185893733335	medium_low	5.431829718720086	PA4684
PA4685	25.37021655166667	low	4.665063928703177	PA4685
PA4686	38.14800086816667	medium_low	5.25353555002969	PA4686
hitA	343.8356159005666	high	8.425575182588975	PA4687
hitB	34.2775159047	medium_low	5.099190655859766	PA4688
PA4689	74.75947920626668	medium_high	6.224184613821244	PA4689
PA4690	105.33803306653334	medium_high	6.718882615783719	PA4690
PA4690a	79.95048904026667	medium_high	6.321034953281021	PA4690a
PA4691	213.2640405272	high	7.736496916228729	PA4691
PA4692	409.49450006706667	high	8.677700264890694	PA4692
pssA	286.65784129703337	high	8.16318593312529	PA4693
ilvC	429.6212203524667	high	8.746921444134324	PA4694
ilvH	112.12367983503333	medium_high	6.808947188460728	PA4695
ilvI	104.5377481241	medium_high	6.707880177035898	PA4696
PA4697	61.349933033700005	medium_low	5.93898986400779	PA4697
PA4698	195.75258414126665	high	7.612887542518028	PA4698
PA4699	183.76022128329998	high	7.521680688891658	PA4699
mrcB	112.34530215886667	medium_high	6.811795987689881	PA4700
PA4701	143.5017182222	medium_high	7.164924200932179	PA4701
PA4702	151.15936883056668	high	7.239926589491373	PA4702
PA4703	41.6097324229	medium_low	5.37884910585123	PA4703
cbpA	45.285949140966665	medium_low	5.5009915899915995	PA4704
PA4705	47.812286155466666	medium_low	5.579309485017657	PA4705
PA4706	40.2652695552	medium_low	5.331464086413103	PA4706
PA4707	37.41553518246666	medium_low	5.225565506100352	PA4707
phuT	62.83795694096667	medium_low	5.973564369742077	PA4708
PA4709	15.134100527500001	low	3.9197310281910926	PA4709
phuR	16.355900140533333	low	4.031739254647285	PA4710
PA4711	198.25045367173334	high	7.631180357137578	PA4711
PA4712	65.36627922713335	medium_low	6.030474673455381	PA4712
PA4713	68.16690680583334	medium_high	6.090999614572299	PA4713
PA4714	899.7821172328	high	9.813431884057842	PA4714
PA4715	123.74579644549999	medium_high	6.951235708500446	PA4715
PA4716	77.32084144443333	medium_high	6.272785432657744	PA4716
PA4717	109.47511397866667	medium_high	6.774459141610245	PA4717
PA4718	209.09642283066668	high	7.70802457064721	PA4718
PA4719	78.8229382958	medium_high	6.300543624948851	PA4719
trmA	75.00771394546666	medium_high	6.228967067810454	PA4720
PA4721	75.070549246	medium_high	6.230175133253663	PA4721
PA4722	154.80318327120003	high	7.274291328197328	PA4722
dksA	2455.9174963569	high	11.262046380550949	PA4723
PA4724	41.9224418225	medium_low	5.38965084569914	PA4724
PA4724.1	35.36997547316667	medium_low	5.144453313509087	PA4724.1
cbrA	62.261766333733334	medium_low	5.960274600778467	PA4725
cbrB	337.41785582933335	high	8.398392511458317	PA4726
pcnB	224.8365987359333	high	7.812733085285351	PA4727
folK	111.7007977339	medium_high	6.8034956789319585	PA4728
panB	87.17400680616667	medium_high	6.4458261170211975	PA4729
panC	55.4350575684	medium_low	5.792726731521691	PA4730
panD	96.06391670886667	medium_high	6.585922726086713	PA4731
pgi	173.94189703653333	high	7.442461663343086	PA4732
acsB	48.07827426233334	medium_low	5.5873132072872025	PA4733
PA4734	176.81710648183332	high	7.466114047324441	PA4734
PA4735	95.0968521103	medium_high	6.571325680767902	PA4735
PA4736	70.95846388673334	medium_high	6.14890287331186	PA4736
PA4737	62.828655146033334	medium_low	5.973350794262904	PA4737
PA4738	59.760754709366665	medium_low	5.901126462703022	PA4738
PA4739	98.61551144613334	medium_high	6.62374268394853	PA4739
pnp	168.95705631553332	high	7.4005127941908695	PA4740
rpsO	3201.092872620833	high	11.644348818754525	PA4741
truB	236.42600753436668	high	7.88524493458406	PA4742
rbfA	49.72200716226667	medium_low	5.6358126307106	PA4743
infB	235.14086629116665	high	7.877381483644617	PA4744
nusA	258.63347955796667	high	8.014765230838966	PA4745
PA4746	306.83264872723333	high	8.261308191686021	PA4746
secG	2354.008141686	high	11.200903594821666	PA4747
tpiA	1182.2464843951666	high	10.207315136372628	PA4748
glmM	199.3364649231	high	7.639061838494697	PA4749
folP	194.66826013230002	high	7.604873867451112	PA4750
ftsH	684.4229774962668	high	9.41874438467432	PA4751
ftsJ	296.29025296870003	high	8.210867356657737	PA4752
PA4753	1068.750161614	high	10.061708922821744	PA4753
PA4754	228.52783390473334	high	7.836226081057224	PA4754
greA	226.59693118660002	high	7.82398451257546	PA4755
carB	128.2527169198	medium_high	7.002845578142759	PA4756
PA4757	119.39339386683332	medium_high	6.899579203100868	PA4757
carA	144.652833184	medium_high	7.1764507700797635	PA4758
dapB	389.7071847180334	high	8.606246719335376	PA4759
dnaJ	199.15847752943333	high	7.637773081625268	PA4760
dnaK	872.9022848391666	high	9.769676353287942	PA4761
grpE	623.1468589003666	high	9.283428397388334	PA4762
recN	94.16961924179999	medium_high	6.557189791258105	PA4763
fur	2626.739761584933	high	11.359057560402599	PA4764
omlA	1131.3437709149666	high	10.143821658937416	PA4765
PA4766	55.621565506033335	medium_low	5.797572445756901	PA4766
PA4767	174.36376099973333	high	7.4459564176269035	PA4767
smpB	388.5237281084333	high	8.601858900065407	PA4768
PA4769	120.33884095023335	medium_high	6.91095855633019	PA4769
lldP	95.89278470136666	medium_high	6.583350360942352	PA4770
lldD	72.54815076496668	medium_high	6.18086693569608	PA4771
PA4772	35.04900392863334	medium_low	5.131301539190576	PA4772
PA4773	47.45728593523334	medium_low	5.568557690578467	PA4773
PA4774	18.7048731336	low	4.225342275684049	PA4774
PA4775	50.260734818033335	medium_low	5.651359858636434	PA4775
pmrA	19.7190416114	low	4.301517530169103	PA4776
pmrB	18.68756064163333	low	4.224006355789635	PA4777
cueR	330.03034154383334	high	8.36645485540516	PA4778
PA4779	24.993869304233332	low	4.643502357412989	PA4779
PA4780	84.31072798513334	medium_high	6.397644311181911	PA4780
PA4781	68.8757842947	medium_high	6.105924936761822	PA4781
PA4782	118.44469837306667	medium_high	6.888069814253582	PA4782
PA4783	143.8942299186	medium_high	7.168864931715879	PA4783
PA4784	17.457232642866668	low	4.125752972935937	PA4784
PA4785	9.801936516233333	not_expressed		PA4785
PA4786	33.487880066	medium_low	5.065567144713042	PA4786
PA4787	246.80830589046664	high	7.947247136390716	PA4787
PA4788	5.591296543866666	not_expressed		PA4788
PA4789	49.43522966223333	medium_low	5.6274676294993755	PA4789
PA4790	18.050146304366667	low	4.173938625724397	PA4790
PA4791	105.6027702553	medium_high	6.722503870883605	PA4791
PA4792	58.28522392153334	medium_low	5.865058282309391	PA4792
PA4793	464.90117991713333	high	8.860780277189866	PA4793
PA4794	127.71910660993332	medium_high	6.996830556236281	PA4794
PA4795	53.58111207813332	medium_low	5.7436526195719155	PA4795
PA4796	61.52320774703333	medium_low	5.943058820555296	PA4796
PA4797	0.10096094056666667	not_expressed		PA4797
PA4798	31.7838557681	medium_low	4.990222246637722	PA4798
PA4799	21.2086150981	low	4.406578512251103	PA4799
PA4800	12.285291487133334	low	3.6188601831167753	PA4800
PA4801	88.6667331803	medium_high	6.470321017022736	PA4801
PA4802	16.2645764586	low	4.02366134892744	PA4802
PA4803	160.87621258323335	high	7.329807212385267	PA4803
PA4804	109.85176269773335	medium_high	6.779414209420988	PA4804
PA4805	18.793427969966668	low	4.232156336962329	PA4805
PA4806	50.977366791166666	medium_low	5.6717849485252465	PA4806
selB	132.9971219567333	medium_high	7.05525121607507	PA4807
selA	132.5451341625	medium_high	7.0503398984673895	PA4808
fdhE	26.547158820333333	low	4.730485561372513	PA4809
fdnI	131.97252826403334	medium_high	7.044093835555079	PA4810
fdnH	135.79327165680002	medium_high	7.085268187856294	PA4811
fdnG	148.9057204191	high	7.2182553678837476	PA4812
lipC	9.490454210166666	not_expressed		PA4813
fadH2	4.2080482678	not_expressed		PA4814
PA4815	64.5979603966	medium_low	6.013416709153878	PA4815
PA4816	36.71081636416667	medium_low	5.198133291902848	PA4816
PA4817	5.449697835833334	not_expressed		PA4817
PA4818	8.291025645466666	not_expressed		PA4818
PA4819	2.2937853762666665	not_expressed		PA4819
PA4820	15.910684590433334	low	3.991924006858959	PA4820
PA4821	28.45570511276667	low	4.830646023789926	PA4821
PA4822	25.782973735066665	low	4.688346764537847	PA4822
PA4823	2.1123220451999996	not_expressed		PA4823
PA4824	4.052392344833334	not_expressed		PA4824
mgtA	17.2622588029	low	4.109549351439273	PA4825
PA4826	20.166339636766665	low	4.333877341103498	PA4826
PA4827	60.93623380486667	medium_low	5.929228431161389	PA4827
PA4828	36.27861005636667	medium_low	5.181047277787967	PA4828
lpd3	57.692269684100005	medium_low	5.850306116781457	PA4829
PA4830	45.2409058718	medium_low	5.499555912006194	PA4830
PA4831	99.63090513806667	medium_high	6.63852142526705	PA4831
PA4832	29.60349286483334	low	4.887695501872744	PA4832
PA4833	159.32602230786668	high	7.315838107538795	PA4833
PA4834	28.536392390733337	low	4.83473105377336	PA4834
PA4835	13.942731962933332	low	3.8014413679451526	PA4835
PA4836	10.2405270582	low	3.356218064588887	PA4836
PA4837	8.884316728933333	not_expressed		PA4837
PA4838	16.885814600133333	low	4.077739873949952	PA4838
speA_2	44.66818387343333	medium_low	5.481175693382231	
PA4840	72.7713207983	medium_high	6.185298090723196	PA4840
PA4841	199.6856397066	high	7.641586775591156	PA4841
PA4842	389.5163150413	high	8.605539947166232	PA4842
PA4843	1469.3992391394002	high	10.521010717364902	PA4843
PA4844	66.2873141582	medium_low	6.0506608935478345	PA4844
dipZ	106.73702976796669	medium_high	6.737916960076747	PA4845
aroQ1	461.1332126546333	high	8.849039767922205	PA4846
accB	127.86769328906666	medium_high	6.998507992546471	PA4847
accC	163.82634153153336	high	7.356023535407653	PA4848
PA4849	9.894188956999999	not_expressed		PA4849
prmA	66.83652623616666	medium_high	6.0625648475550244	PA4850
PA4851	129.12764425063332	medium_high	7.0126540823943175	PA4851
PA4852	148.8594712056	high	7.217807205953644	PA4852
fis	61.6876837044	medium_low	5.94691057077303	PA4853
purH	61.94475403639999	medium_low	5.952910203788611	PA4854
purD	35.5341121616	medium_low	5.151132748145903	PA4855
retS	129.0914697188	medium_high	7.012249861210056	PA4856
PA4857	39.8329128178	medium_low	5.315889076827537	PA4857
PA4858	9.096538650666666	not_expressed		PA4858
PA4859	4.171972770766667	not_expressed		PA4859
PA4860	5.443041154466666	not_expressed		PA4860
PA4861	7.879550814800001	not_expressed		PA4861
PA4862	10.410811062199999	low	3.3800105621638123	PA4862
PA4863	150.91127599886667	high	7.237556796963839	PA4863
ureD	40.65565911793333	medium_low	5.345384278998882	PA4864
ureA	37.979339943666666	medium_low	5.247142927487106	PA4865
PA4866	36.76990955116667	medium_low	5.200453722604971	PA4866
ureB	34.05226688853333	medium_low	5.089678937764511	PA4867
ureC	68.45306727186666	medium_high	6.097043282663714	PA4868
PA4869	50.28219679476666	medium_low	5.6519757763817084	PA4869
PA4870	276.16460794946664	high	8.109384631718767	PA4870
PA4871	46.283075056533335	medium_low	5.532412815457035	PA4871
PA4872	81.03506917993333	medium_high	6.340474486621681	PA4872
PA4873	26.197184068333332	low	4.711339839894989	PA4873
PA4874	196.38511935459996	high	7.617541806562477	PA4874
osmE	275.32860778513333	high	8.105010709499286	PA4876
PA4877	138.53177089143333	medium_high	7.114073071833524	PA4877
PA4878	209.19940137850003	high	7.708734913111467	PA4878
PA4879	78.49289375313333	medium_high	6.294490142379755	PA4879
PA4880	589.2934404331	high	9.202842397068425	PA4880
PA4881	16.829171023966666	low	4.072892208627875	PA4881
PA4882	15.530781695966667	low	3.957058540228363	PA4882
PA4883	2.140657019066667	not_expressed		PA4883
PA4884	6.611664447999999	not_expressed		PA4884
irlR	24.222024318	low	4.598247535951782	PA4885
PA4886	37.86955714616667	medium_low	5.242966645057018	PA4886
PA4887	42.72289482296666	medium_low	5.416937499526227	PA4887
desB	139.83315995466668	medium_high	7.127562710927028	PA4888
PA4889	309.6350985267667	high	8.274425206478188	PA4889
desT	84.88972980606667	medium_high	6.4075181179930425	PA4890
ureE	62.08260746663334	medium_low	5.9561172468096775	PA4891
ureF	24.089205488833333	low	4.590314906221218	PA4892
ureG	13.979713098633335	low	3.8052628479164365	PA4893
PA4894	7.768908045833332	not_expressed		PA4894
PA4895	14.023546664100001	low	3.809779359187444	PA4895
PA4896	8.986878745266667	not_expressed		PA4896
PA4897	13.436034573066665	low	3.748035507862353	PA4897
opdK	10.536390898733332	low	3.39730887038588	PA4898
PA4899	22.555665256133334	low	4.495417932377603	PA4899
PA4900	11.827398189433334	low	3.5640608370320743	PA4900
mdlC	7.471620819566667	not_expressed		PA4901
PA4902	23.48811879126667	low	4.553859264636249	PA4902
PA4903	14.225593152733333	low	3.8304169035293154	PA4903
vanA	19.845053012133334	low	4.310707511104661	PA4904
vanB	15.260287009333332	low	3.9317101909423786	PA4905
PA4906	126.4602427192	medium_high	6.982540083412794	PA4906
PA4907	167.61606485303332	high	7.389016617887795	PA4907
PA4908	10.639395199766666	low	3.4113442375406677	PA4908
PA4909	23.099128571066668	low	4.52976652099126	PA4909
PA4910	12.8305525866	low	3.6815114006836263	PA4910
PA4911	5.191321399933333	not_expressed		PA4911
PA4912	16.397461024166667	low	4.035400540741987	PA4912
PA4913	40.480120851	medium_low	5.339141692006496	PA4913
PA4914	27.544266670066673	low	4.783680148440517	PA4914
PA4915	146.04202823766667	medium_high	7.19023980000708	PA4915
PA4916	402.6527426573667	high	8.653392350077866	PA4916
PA4917	435.3216837169	high	8.765938073469828	PA4917
PA4918	1147.0916942011334	high	10.163765004247612	PA4918
pncB1	293.24697350996667	high	8.195972408600738	PA4919
nadE	817.5683105359334	high	9.675195467363029	PA4920
PA4921	150.92466010056668	high	7.237684741816341	PA4921
azu	7581.8729179802	high	12.888338559933997	PA4922
PA4923	71.3063367704	medium_high	6.155958385034894	PA4923
PA4924	76.33229353806666	medium_high	6.254221635178951	PA4924
PA4925	34.577438882433334	medium_low	5.111759108793859	PA4925
PA4926	33.69420308066667	medium_low	5.074428499168216	PA4926
PA4927	17.318852931166667	low	4.114271474991307	PA4927
PA4928	56.01934742026666	medium_low	5.807853272176455	PA4928
PA4929	35.786978993266665	medium_low	5.1613628567085135	PA4929
alr	62.330359069	medium_low	5.961863118651297	PA4930
dnaB	107.9326467764	medium_high	6.753987497775271	PA4931
rplI	770.1899006536	high	9.589070395261615	PA4932
PA4933	262.72387538080005	high	8.037403503030127	PA4933
rpsR	379.10864037700003	high	8.566467527546791	PA4934
rpsF	668.2307688799	high	9.38420260328935	PA4935
PA4936	210.5438450605	high	7.7179768908315545	PA4936
rnr	358.42471878099997	high	8.485526326146339	PA4937
purA	154.95924213713332	high	7.2757449930226885	PA4938
PA4939	190.76729221903335	high	7.575670026745016	PA4939
PA4940	252.50117790763332	high	7.980146307768019	PA4940
hflC	721.8041824728667	high	9.495463692687595	PA4941
hflK	312.3287324163	high	8.286921484742479	PA4942
PA4943	1187.6023436135001	high	10.213836130115324	PA4943
hfq	3793.0356641298663	high	11.889137221340745	PA4944
miaA	615.5346437669333	high	9.265696247108695	PA4945
mutL	274.5430167683	high	8.100888405366241	PA4946
amiB	463.23801531616664	high	8.85560984175831	PA4947
PA4948	175.82921199706666	high	7.4580309673222445	PA4948
PA4949	128.26403731393336	medium_high	7.00297291389154	PA4949
PA4950	221.51342275620001	high	7.791250312289001	PA4950
orn	220.1239446131	high	7.782172276829065	PA4951
PA4952	263.57801056303333	high	8.042086205891012	PA4952
motB	256.1232597616667	high	8.00069446660327	PA4953
motA	290.9204676000333	high	8.184480990050377	PA4954
PA4955	116.83720962109999	medium_high	6.868355998125726	PA4955
rhdA	115.34962133916666	medium_high	6.849869457835472	PA4956
psd	95.88097155679999	medium_high	6.583172622700814	PA4957
fimW	107.77074597900001	medium_high	6.7518218060964985	PA4958
fimX	175.59447113966667	high	7.456103609904495	PA4959
PA4960	185.71998101973335	high	7.536985228350962	PA4960
PA4961	250.72776744533334	high	7.9699779695019455	PA4961
PA4962	48.23012334533333	medium_low	5.591862594588522	PA4962
PA4963	347.78111044580004	high	8.442035765299497	PA4963
parC	72.66598376906667	medium_high	6.183208266015261	PA4964
PA4965	200.49270950026667	high	7.647405966808833	PA4965
PA4966	94.9835211098	medium_high	6.569605333853544	PA4966
parE	111.7164051027	medium_high	6.803697245089978	PA4967
PA4968	193.12887454283336	high	7.593420066365381	PA4968
cpdA	182.66974602803336	high	7.513093902724373	PA4969
PA4970	123.9186909589	medium_high	6.953249998883482	PA4970
aspP	390.19472001136666	high	8.608050445771497	PA4971
PA4972	120.12415266789999	medium_high	6.908382444323136	PA4972
thiC	30.225176796833335	low	4.917678873176277	PA4973
PA4974	121.8345552198	medium_high	6.928779564183727	PA4974
PA4975	47.1629512877	medium_low	5.559582094691618	PA4975
aruH	25.1310333662	low	4.651398089688934	PA4976
aruI	21.0450305958	low	4.395407701994548	PA4977
PA4978	7.800244743433333	not_expressed		PA4978
PA4979	9.373510544566667	not_expressed		PA4979
PA4980	26.129304864333335	low	4.7075968390585405	PA4980
PA4981	23.04846291513333	low	4.526598636489649	PA4981
PA4982	10.7415007103	low	3.425123663262668	PA4982
PA4983	99.80405972036665	medium_high	6.641026596014203	PA4983
PA4984	106.17436913483334	medium_high	6.730291726303211	PA4984
PA4985	6.920899911599999	not_expressed		PA4985
PA4986	24.31858341323333	low	4.603987287393113	PA4986
PA4987	39.096980068533334	medium_low	5.288985269979783	PA4987
waaA	61.164989835	medium_low	5.9346342013336635	PA4988
PA4989	31.79277617056667	medium_low	4.990627094145161	PA4989
PA4990	20.09659164183333	low	4.3288789376657695	PA4990
PA4991	72.55540676473333	medium_high	6.181011221543608	PA4991
PA4992	53.3406491145	medium_low	5.7371634763673525	PA4992
PA4993	27.7220176613	low	4.792960358279509	PA4993
